165.0, 00000000,4
165.0, 00000000,4
170.0, 00000000,4
171.0, 00000000,4
172.0, 00000000,4
172.0, 00000000,4
173.0, 00000000,4
173.0, 00000000,4
175.0, 00000000,4
176.0, 00000000,4
179.0, 00000000,4
180.0, 00000000,4
180.0, 00000000,4
181.0, 00000000,4
182.0, 00000000,4
182.0, 00000000,4
183.0, 00000000,4
183.0, 00000000,4
184.0, 00000000,4
184.0, 00000000,4
185.0, 00000000,4
186.0, 00000000,4
186.0, 00000000,4
187.0, 00000000,4
188.0, 00000000,4
188.0, 00000000,4
189.0, 00000000,4
189.0, 00000000,5
190.0, 00000000,5
191.0, 00000000,5
191.0, 00000000,5
192.0, 00000000,5
193.0, 00000000,5
194.0, 00000000,5
195.0, 00000000,5
195.0, 00000000,5
196.0, 00000000,5
197.0, 00000000,5
197.0, 00000000,5
198.0, 00000000,5
198.0, 00000000,5
199.0, 00000000,5
200.0, 00000000,5
200.0, 00000000,5
201.0, 00000000,5
201.0, 00000000,5
202.0, 00000000,5
202.0, 00000000,5
203.0, 00000000,5
204.0, 00000000,5
204.0, 00000000,5
205.0, 00000000,5
205.0, 00000000,5
206.0, 00000000,5
207.0, 00000000,5
207.0, 00000000,5
208.0, 00000000,5
208.0, 00000000,5
210.0, 00000000,5
210.0, 00000000,5
211.0, 00000000,5
216.0, 00000000,5
216.0, 00000000,5
217.0, 00000000,5
217.0, 00000000,5
220.0, 00000000,5
221.0, 00000000,5
222.0, 00000000,5
222.0, 00000000,5
223.0, 00000000,5
223.0, 00000000,5
224.0, 00000000,5
225.0, 00000000,5
225.0, 00000000,5
226.0, 00000000,6
227.0, 00000000,6
229.0, 00000000,6
230.0, 00000000,6
230.0, 00000000,6
231.0, 00000000,6
231.0, 00000000,6
232.0, 00000000,6
232.0, 00000000,6
233.0, 00000000,6
234.0, 00000000,6
234.0, 00000000,6
235.0, 00000000,6
236.0, 00000000,6
236.0, 00000000,6
237.0, 00000000,6
237.0, 00000000,6
238.0, 00000000,6
239.0, 00000000,6
239.0, 00000000,6
240.0, 00000000,6
240.0, 00000000,6
241.0, 00000000,6
241.0, 00000000,6
243.0, 00000000,6
244.0, 00000000,6
245.0, 00000000,6
247.0, 00000000,6
248.0, 00000000,6
249.0, 00000000,6
250.0, 00000000,6
250.0, 00000000,6
251.0, 00000000,6
252.0, 00000000,6
252.0, 00000000,6
253.0, 00000000,6
254.0, 00000000,6
254.0, 00000000,6
255.0, 00000000,6
255.0, 00000000,6
256.0, 00000000,6
256.0, 00000000,6
257.0, 00000000,6
258.0, 00000000,6
258.0, 00000000,6
259.0, 00000000,6
259.0, 00000000,7
260.0, 00000000,7
261.0, 00000000,7
262.0, 00000000,7
262.0, 00000000,7
264.0, 00000000,7
264.0, 00000000,7
265.0, 00000000,7
266.0, 00000000,7
266.0, 00000000,7
267.0, 00000000,7
268.0, 00000000,7
273.0, 00000000,7
273.0, 00000000,7
274.0, 00000000,7
275.0, 00000000,7
275.0, 00000000,7
276.0, 00000000,7
276.0, 00000000,7
277.0, 00000000,7
278.0, 00000000,7
279.0, 00000000,7
280.0, 00000000,7
283.0, 00000000,7
284.0, 00000000,7
285.0, 00000000,7
285.0, 00000000,7
286.0, 00000000,7
286.0, 00000000,7
287.0, 00000000,7
287.0, 00000000,7
288.0, 00000000,7
289.0, 00000000,7
290.0, 00000000,7
290.0, 00000000,7
291.0, 00000000,7
291.0, 00000000,7
292.0, 00000000,7
293.0, 00000000,7
293.0, 00000000,8
294.0, 00000000,8
295.0, 00000000,8
295.0, 00000000,8
296.0, 00000000,8
297.0, 00000000,8
298.0, 00000000,8
299.0, 00000000,8
300.0, 00000000,8
300.0, 00000000,8
301.0, 00000000,8
301.0, 00000000,8
302.0, 00000000,8
302.0, 00000000,8
303.0, 00000000,8
304.0, 00000000,8
304.0, 00000000,8
305.0, 00000000,8
305.0, 00000000,8
306.0, 00000000,8
306.0, 00000000,8
307.0, 00000000,8
308.0, 00000000,8
308.0, 00000000,8
309.0, 00000000,8
309.0, 00000000,8
310.0, 00000000,8
310.0, 00000000,8
311.0, 00000000,8
312.0, 00000000,8
312.0, 00000000,8
314.0, 00000000,8
314.0, 00000000,8
315.0, 00000000,8
318.0, 00000000,8
319.0, 00000000,8
319.0, 00000000,8
320.0, 00000000,8
323.0, 00000000,8
323.0, 00000000,8
324.0, 00000000,8
324.0, 00000000,8
325.0, 00000000,8
325.0, 00000000,8
326.0, 00000000,8
327.0, 00000000,8
328.0, 00000000,8
329.0, 00000000,9
329.0, 00000000,9
330.0, 00000000,9
331.0, 00000000,9
331.0, 00000000,9
333.0, 00000000,9
334.0, 00000000,9
334.0, 00000000,9
335.0, 00000000,9
335.0, 00000000,9
336.0, 00000000,9
337.0, 00000000,9
337.0, 00000000,9
338.0, 00000000,9
338.0, 00000000,9
339.0, 00000000,9
339.0, 00000000,9
340.0, 00000000,9
341.0, 00000000,9
341.0, 00000000,9
342.0, 00000000,9
342.0, 00000000,9
344.0, 00000000,9
345.0, 00000000,9
345.0, 00000000,9
346.0, 00000000,9
346.0, 00000000,9
348.0, 00000000,9
349.0, 00000000,9
350.0, 00000000,9
354.0, 00000000,9
354.0, 00000000,9
355.0, 00000000,9
355.0, 00000000,9
356.0, 00000000,9
356.0, 00000000,9
357.0, 00000000,9
358.0, 00000000,9
358.0, 00000000,9
359.0, 00000000,9
359.0, 00000000,9
360.0, 00000000,9
361.0, 00000000,9
361.0, 00000000,9
362.0, 00000000,9
363.0, 00000000,9
364.0, 00000000,10
365.0, 00000000,10
366.0, 00000000,10
368.0, 00000000,10
368.0, 00000000,10
369.0, 00000000,10
369.0, 00000000,10
375.0, 00000000,10
375.0, 00000000,10
376.0, 00000000,10
377.0, 00000000,10
377.0, 00000000,10
378.0, 00000000,10
379.0, 00000000,10
380.0, 00000000,10
380.0, 00000000,10
381.0, 00000000,10
381.0, 00000000,10
383.0, 00000000,10
384.0, 00000000,10
387.0, 00000000,10
389.0, 00000000,10
389.0, 00000000,10
390.0, 00000000,10
391.0, 00000000,10
391.0, 00000000,10
392.0, 00000000,10
392.0, 00000000,10
393.0, 00000000,10
394.0, 00000000,10
394.0, 00000000,10
395.0, 00000000,10
396.0, 00000000,10
396.0, 00000000,10
397.0, 00000000,10
398.0, 00000000,10
398.0, 00000000,10
399.0, 00000000,10
399.0, 00000000,11
400.0, 00000000,11
402.0, 00000000,11
403.0, 00000000,11
403.0, 00000000,11
404.0, 00000000,11
405.0, 00000000,11
405.0, 00000000,11
406.0, 00000000,11
406.0, 00000000,11
407.0, 00000000,11
407.0, 00000000,11
408.0, 00000000,11
409.0, 00000000,11
409.0, 00000000,11
410.0, 00000000,11
411.0, 00000000,11
411.0, 00000000,11
412.0, 00000000,11
413.0, 00000000,11
413.0, 00000000,11
414.0, 00000000,11
414.0, 00000000,11
415.0, 00000000,11
416.0, 00000000,11
416.0, 00000000,11
418.0, 00000000,11
418.0, 00000000,11
419.0, 00000000,11
421.0, 00000000,11
422.0, 00000000,11
425.0, 00000000,11
425.0, 00000000,11
426.0, 00000000,11
428.0, 00000000,11
429.0, 00000000,11
430.0, 00000000,11
431.0, 00000000,11
432.0, 00000000,11
433.0, 00000000,11
434.0, 00000000,11
435.0, 00000000,11
436.0, 00000000,11
438.0, 00000000,11
439.0, 00000000,11
440.0, 00000000,11
441.0, 00000000,11
442.0, 00000000,12
444.0, 00000000,12
446.0, 00000000,12
446.0, 00000000,12
447.0, 00000000,12
448.0, 00000000,12
449.0, 00000000,12
450.0, 00000000,12
451.0, 00000000,12
453.0, 00000000,12
454.0, 00000000,12
457.0, 00000000,12
458.0, 00000000,12
459.0, 00000000,12
460.0, 00000000,12
461.0, 00000000,12
462.0, 00000000,12
462.0, 00000000,12
463.0, 00000000,12
464.0, 00000000,12
464.0, 00000000,12
465.0, 00000000,12
466.0, 00000000,12
466.0, 00000000,12
467.0, 00000000,13
468.0, 00000000,13
469.0, 00000000,13
470.0, 00000000,13
470.0, 00000000,13
472.0, 00000000,13
479.0, 00000000,13
480.0, 00000000,13
481.0, 00000000,13
481.0, 00000000,13
482.0, 00000000,13
483.0, 00000000,13
483.0, 00000000,13
484.0, 00000000,13
484.0, 00000000,13
485.0, 00000000,13
486.0, 00000000,13
487.0, 00000000,13
488.0, 00000000,13
489.0, 00000000,13
492.0, 00000000,13
493.0, 00000000,13
494.0, 00000000,13
495.0, 00000000,13
495.0, 00000000,13
496.0, 00000000,13
496.0, 00000000,13
497.0, 00000000,13
498.0, 00000000,13
499.0, 00000000,13
499.0, 00000000,13
500.0, 00000000,13
500.0, 00000000,13
501.0, 00000000,13
502.0, 00000000,14
503.0, 00000000,14
503.0, 00000000,14
504.0, 00000000,14
504.0, 00000000,14
505.0, 00000000,14
507.0, 00000000,14
508.0, 00000000,14
509.0, 00000000,14
509.0, 00000000,14
510.0, 00000000,14
511.0, 00000000,14
511.0, 00000000,14
512.0, 00000000,14
513.0, 00000000,14
514.0, 00000000,14
514.0, 00000000,14
515.0, 00000000,14
515.0, 00000000,14
516.0, 00000000,14
517.0, 00000000,14
517.0, 00000000,14
518.0, 00000000,14
518.0, 00000000,14
519.0, 00000000,14
519.0, 00000000,14
520.0, 00000000,14
521.0, 00000000,14
522.0, 00000000,14
523.0, 00000000,14
525.0, 00000000,14
530.0, 00000000,14
531.0, 00000000,14
532.0, 00000000,14
533.0, 00000000,14
533.0, 00000000,14
534.0, 00000000,14
535.0, 00000000,14
535.0, 00000000,14
536.0, 00000000,14
536.0, 00000000,14
537.0, 00000000,14
537.0, 00000000,15
539.0, 00000000,15
540.0, 00000000,15
542.0, 00000000,15
543.0, 00000000,15
543.0, 00000000,15
544.0, 00000000,15
546.0, 00000000,15
546.0, 00000000,15
547.0, 00000000,15
548.0, 00000000,15
548.0, 00000000,15
549.0, 00000000,15
549.0, 00000000,15
550.0, 00000000,15
550.0, 00000000,15
551.0, 00000000,15
552.0, 00000000,15
552.0, 00000000,15
553.0, 00000000,15
553.0, 00000000,15
554.0, 00000000,15
555.0, 00000000,15
557.0, 00000000,15
558.0, 00000000,15
564.0, 00000000,15
565.0, 00000000,15
565.0, 00000000,15
566.0, 00000000,15
566.0, 00000000,15
567.0, 00000000,15
568.0, 00000000,15
568.0, 00000000,15
569.0, 00000000,15
570.0, 00000000,15
570.0, 00000000,15
571.0, 00000000,15
572.0, 00000000,15
573.0, 00000000,15
573.0, 00000000,15
574.0, 00000000,16
583.0, 00000000,16
584.0, 00000000,16
584.0, 00000000,16
585.0, 00000000,16
585.0, 00000000,16
586.0, 00000000,16
587.0, 00000000,16
588.0, 00000000,16
588.0, 00000000,16
589.0, 00000000,16
590.0, 00000000,16
592.0, 00000000,16
594.0, 00000000,16
596.0, 00000000,16
597.0, 00000000,16
597.0, 00000000,16
598.0, 00000000,16
599.0, 00000000,16
599.0, 00000000,16
600.0, 00000000,16
600.0, 00000000,16
601.0, 00000000,16
601.0, 00000000,16
602.0, 00000000,16
603.0, 00000000,16
604.0, 00000000,16
604.0, 00000000,16
605.0, 00000000,16
606.0, 00000000,17
607.0, 00000000,17
608.0, 00000000,17
608.0, 00000000,17
609.0, 00000000,17
611.0, 00000000,17
612.0, 00000000,17
612.0, 00000000,17
613.0, 00000000,17
613.0, 00000000,17
614.0, 00000000,17
614.0, 00000000,17
615.0, 00000000,17
616.0, 00000000,17
616.0, 00000000,17
617.0, 00000000,17
617.0, 00000000,17
618.0, 00000000,17
619.0, 00000000,17
620.0, 00000000,17
620.0, 00000000,17
621.0, 00000000,17
622.0, 00000000,17
622.0, 00000000,17
623.0, 00000000,17
624.0, 00000000,17
624.0, 00000000,17
626.0, 00000000,17
626.0, 00000000,17
627.0, 00000000,17
633.0, 00000000,17
633.0, 00000000,17
634.0, 00000000,17
635.0, 00000000,17
636.0, 00000000,17
636.0, 00000000,17
637.0, 00000000,17
638.0, 00000000,17
638.0, 00000000,17
639.0, 00000000,17
640.0, 00000000,17
640.0, 00000000,18
641.0, 00000000,18
642.0, 00000000,18
643.0, 00000000,18
643.0, 00000000,18
644.0, 00000000,18
646.0, 00000000,18
647.0, 00000000,18
647.0, 00000000,18
648.0, 00000000,18
648.0, 00000000,18
649.0, 00000000,18
649.0, 00000000,18
650.0, 00000000,18
651.0, 00000000,18
652.0, 00000000,18
653.0, 00000000,18
653.0, 00000000,18
654.0, 00000000,18
655.0, 00000000,18
655.0, 00000000,18
656.0, 00000000,18
657.0, 00000000,18
657.0, 00000000,18
658.0, 00000000,18
658.0, 00000000,18
659.0, 00000000,18
660.0, 00000000,18
661.0, 00000000,18
662.0, 00000000,18
664.0, 00000000,18
665.0, 00000000,18
666.0, 00000000,18
667.0, 00000000,18
668.0, 00000000,18
668.0, 00000000,18
669.0, 00000000,18
670.0, 00000000,18
670.0, 00000000,18
671.0, 00000000,18
672.0, 00000000,18
672.0, 00000000,18
673.0, 00000000,18
674.0, 00000000,18
674.0, 00000000,18
675.0, 00000000,19
676.0, 00000000,19
677.0, 00000000,19
678.0, 00000000,19
679.0, 00000000,19
685.0, 00000000,19
686.0, 00000000,19
686.0, 00000000,19
687.0, 00000000,19
688.0, 00000000,19
689.0, 00000000,19
689.0, 00000000,19
690.0, 00000000,19
690.0, 00000000,19
691.0, 00000000,19
691.0, 00000000,19
692.0, 00000000,19
693.0, 00000000,19
693.0, 00000000,19
694.0, 00000000,19
696.0, 00000000,19
696.0, 00000000,19
700.0, 00000000,19
701.0, 00000000,19
702.0, 00000000,19
702.0, 00000000,19
703.0, 00000000,19
703.0, 00000000,19
704.0, 00000000,19
705.0, 00000000,19
705.0, 00000000,19
706.0, 00000000,19
707.0, 00000000,19
707.0, 00000000,19
708.0, 00000000,19
708.0, 00000000,19
709.0, 00000000,19
710.0, 00000000,19
710.0, 00000000,20
711.0, 00000000,20
712.0, 00000000,20
712.0, 00000000,20
713.0, 00000000,20
715.0, 00000000,20
716.0, 00000000,20
717.0, 00000000,20
717.0, 00000000,20
718.0, 00000000,20
719.0, 00000000,20
719.0, 00000000,20
720.0, 00000000,20
721.0, 00000000,20
721.0, 00000000,20
722.0, 00000000,20
722.0, 00000000,20
723.0, 00000000,20
724.0, 00000000,20
724.0, 00000000,20
725.0, 00000000,20
725.0, 00000000,20
726.0, 00000000,20
727.0, 00000000,20
727.0, 00000000,20
728.0, 00000000,20
728.0, 00000000,20
730.0, 00000000,20
731.0, 00000000,20
739.0, 00000000,20
740.0, 00000000,20
740.0, 00000000,20
741.0, 00000000,20
742.0, 00000000,20
742.0, 00000000,20
743.0, 00000000,20
743.0, 00000000,20
744.0, 00000000,20
745.0, 00000000,20
747.0, 00000000,21
748.0, 00000000,21
750.0, 00000000,21
751.0, 00000000,21
751.0, 00000000,21
752.0, 00000000,21
753.0, 00000000,21
753.0, 00000000,21
754.0, 00000000,21
754.0, 00000000,21
755.0, 00000000,21
755.0, 00000000,21
756.0, 00000000,21
757.0, 00000000,21
757.0, 00000000,21
758.0, 00000000,21
758.0, 00000000,21
759.0, 00000000,21
760.0, 00000000,21
760.0, 00000000,21
761.0, 00000000,21
761.0, 00000000,21
762.0, 00000000,21
763.0, 00000000,21
764.0, 00000000,21
766.0, 00000000,21
769.0, 00000000,21
770.0, 00000000,21
771.0, 00000000,21
772.0, 00000000,21
772.0, 00000000,21
773.0, 00000000,21
774.0, 00000000,21
774.0, 00000000,21
775.0, 00000000,21
775.0, 00000000,21
776.0, 00000000,21
777.0, 00000000,21
777.0, 00000000,21
778.0, 00000000,21
779.0, 00000000,21
780.0, 00000000,22
781.0, 00000000,22
782.0, 00000000,22
788.0, 00000000,22
789.0, 00000000,22
789.0, 00000000,22
790.0, 00000000,22
791.0, 00000000,22
791.0, 00000000,22
792.0, 00000000,22
792.0, 00000000,22
793.0, 00000000,22
794.0, 00000000,22
794.0, 00000000,22
795.0, 00000000,22
796.0, 00000000,22
797.0, 00000000,22
798.0, 00000000,22
801.0, 00000000,22
804.0, 00000000,22
805.0, 00000000,22
805.0, 00000000,22
806.0, 00000000,22
806.0, 00000000,22
807.0, 00000000,22
808.0, 00000000,22
808.0, 00000000,22
809.0, 00000000,22
810.0, 00000000,22
811.0, 00000000,22
811.0, 00000000,22
812.0, 00000000,22
813.0, 00000000,22
814.0, 00000000,22
814.0, 00000000,23
815.0, 00000000,23
816.0, 00000000,23
817.0, 00000000,23
817.0, 00000000,23
819.0, 00000000,23
820.0, 00000000,23
820.0, 00000000,23
821.0, 00000000,23
821.0, 00000000,23
822.0, 00000000,23
822.0, 00000000,23
823.0, 00000000,23
824.0, 00000000,23
824.0, 00000000,23
825.0, 00000000,23
825.0, 00000000,23
826.0, 00000000,23
827.0, 00000000,23
828.0, 00000000,23
829.0, 00000000,23
830.0, 00000000,23
830.0, 00000000,23
831.0, 00000000,23
832.0, 00000000,23
832.0, 00000000,23
833.0, 00000000,23
834.0, 00000000,23
835.0, 00000000,23
836.0, 00000000,23
841.0, 00000000,23
841.0, 00000000,23
842.0, 00000000,23
843.0, 00000000,23
844.0, 00000000,23
844.0, 00000000,23
845.0, 00000000,23
847.0, 00000000,23
848.0, 00000000,23
849.0, 00000000,23
849.0, 00000000,23
850.0, 00000000,23
851.0, 00000000,24
852.0, 00000000,24
854.0, 00000000,24
854.0, 00000000,24
855.0, 00000000,24
856.0, 00000000,24
856.0, 00000000,24
857.0, 00000000,24
857.0, 00000000,24
858.0, 00000000,24
859.0, 00000000,24
860.0, 00000000,24
861.0, 00000000,24
861.0, 00000000,24
862.0, 00000000,24
863.0, 00000000,24
863.0, 00000000,24
864.0, 00000000,24
865.0, 00000000,24
865.0, 00000000,24
866.0, 00000000,24
866.0, 00000000,24
867.0, 00000000,24
868.0, 00000000,24
869.0, 00000000,24
870.0, 00000000,24
870.0, 00000000,24
873.0, 00000000,24
874.0, 00000000,24
875.0, 00000000,24
876.0, 00000000,24
876.0, 00000000,24
877.0, 00000000,24
878.0, 00000000,24
879.0, 00000000,24
880.0, 00000000,24
880.0, 00000000,24
881.0, 00000000,24
882.0, 00000000,24
882.0, 00000000,24
883.0, 00000000,24
884.0, 00000000,24
884.0, 00000000,25
891.0, 00000000,25
892.0, 00000000,25
893.0, 00000000,25
893.0, 00000000,25
894.0, 00000000,25
894.0, 00000000,25
895.0, 00000000,25
896.0, 00000000,25
896.0, 00000000,25
897.0, 00000000,25
898.0, 00000000,25
898.0, 00000000,25
899.0, 00000000,25
899.0, 00000000,25
900.0, 00000000,25
901.0, 00000000,25
901.0, 00000000,25
902.0, 00000000,25
902.0, 00000000,25
904.0, 00000000,25
904.0, 00000000,25
909.0, 00000000,25
911.0, 00000000,25
911.0, 00000000,25
912.0, 00000000,25
913.0, 00000000,25
914.0, 00000000,25
914.0, 00000000,25
915.0, 00000000,25
915.0, 00000000,25
916.0, 00000000,25
917.0, 00000000,25
917.0, 00000000,25
918.0, 00000000,25
918.0, 00000000,25
919.0, 00000000,25
920.0, 00000000,25
920.0, 00000000,26
921.0, 00000000,26
923.0, 00000000,26
924.0, 00000000,26
925.0, 00000000,26
926.0, 00000000,26
926.0, 00000000,26
927.0, 00000000,26
928.0, 00000000,26
928.0, 00000000,26
929.0, 00000000,26
930.0, 00000000,26
931.0, 00000000,26
931.0, 00000000,26
932.0, 00000000,26
932.0, 00000000,26
933.0, 00000000,26
933.0, 00000000,26
934.0, 00000000,26
935.0, 00000000,26
935.0, 00000000,26
936.0, 00000000,26
936.0, 00000000,26
937.0, 00000000,26
943.0, 00000000,26
945.0, 00000000,26
945.0, 00000000,26
946.0, 00000000,26
948.0, 00000000,26
948.0, 00000000,26
949.0, 00000000,26
950.0, 00000000,26
950.0, 00000000,26
951.0, 00000000,26
951.0, 00000000,26
952.0, 00000000,26
952.0, 00000000,26
953.0, 00000000,26
954.0, 00000000,26
954.0, 00000000,27
955.0, 00000000,27
956.0, 00000000,27
958.0, 00000000,27
958.0, 00000000,27
959.0, 00000000,27
959.0, 00000000,27
960.0, 00000000,27
961.0, 00000000,27
961.0, 00000000,27
962.0, 00000000,27
962.0, 00000000,27
963.0, 00000000,27
964.0, 00000000,27
964.0, 00000000,27
965.0, 00000000,27
965.0, 00000000,27
966.0, 00000000,27
966.0, 00000000,27
967.0, 00000000,27
968.0, 00000000,27
968.0, 00000000,27
969.0, 00000000,27
969.0, 00000000,27
970.0, 00000000,27
970.0, 00000000,27
971.0, 00000000,27
972.0, 00000000,27
973.0, 00000000,27
974.0, 00000000,27
974.0, 00000000,27
978.0, 00000000,27
979.0, 00000000,27
980.0, 00000000,27
981.0, 00000000,27
981.0, 00000000,27
982.0, 00000000,27
982.0, 00000000,27
983.0, 00000000,27
984.0, 00000000,27
985.0, 00000101,27
985.0, 00000101,27
986.0, 00000101,27
987.0, 00000101,28
993.0, 00000101,28
994.0, 00000101,28
994.0, 00000101,28
1000.0, 00000101,28
1001.0, 00000101,28
1001.0, 00000101,28
1002.0, 00000101,28
1003.0, 00000101,28
1004.0, 00000101,28
1004.0, 00000101,28
1005.0, 00000101,28
1005.0, 00000101,28
1006.0, 00000101,28
1009.0, 00000101,28
1011.0, 00000101,28
1014.0, 00000101,28
1016.0, 00000101,28
1017.0, 00000101,28
1019.0, 00000101,28
1021.0, 00000101,28
1021.0, 00000101,28
1022.0, 00000101,28
1022.0, 00000101,28
1023.0, 00000101,29
1024.0, 00000101,29
1025.0, 00000101,29
1025.0, 00000101,29
1026.0, 00000101,29
1027.0, 00000101,29
1028.0, 00000101,29
1028.0, 00000101,29
1029.0, 00000101,29
1030.0, 00000101,29
1030.0, 00000101,29
1031.0, 00000101,29
1032.0, 00000101,29
1032.0, 00000101,29
1033.0, 00000101,29
1033.0, 00000101,29
1034.0, 00000101,29
1035.0, 00000101,29
1035.0, 00000101,29
1036.0, 00000101,29
1036.0, 00000101,29
1037.0, 00000101,29
1037.0, 00000101,29
1038.0, 00000101,29
1038.0, 00000101,29
1039.0, 00000101,29
1043.0, 00000101,29
1043.0, 00000101,29
1045.0, 00000101,29
1048.0, 00000101,29
1049.0, 00000101,29
1050.0, 00000101,29
1050.0, 00000101,29
1051.0, 00000101,29
1051.0, 00000101,29
1052.0, 00000101,29
1052.0, 00000101,29
1053.0, 00000101,29
1054.0, 00000101,29
1054.0, 00000101,29
1055.0, 00000101,29
1055.0, 00000101,29
1056.0, 00000101,29
1056.0, 00000101,29
1057.0, 00000101,30
1058.0, 00000101,30
1059.0, 00000101,30
1059.0, 00000101,30
1060.0, 00000101,30
1060.0, 00000101,30
1062.0, 00000101,30
1063.0, 00000101,30
1063.0, 00000101,30
1064.0, 00000101,30
1064.0, 00000101,30
1065.0, 00000101,30
1065.0, 00000101,30
1066.0, 00000101,30
1066.0, 00000101,30
1067.0, 00000101,30
1068.0, 00000101,30
1068.0, 00000101,30
1069.0, 00000101,30
1069.0, 00000101,30
1070.0, 00000101,30
1070.0, 00000101,30
1071.0, 00000101,30
1072.0, 00000101,30
1072.0, 00000101,30
1073.0, 00000101,30
1073.0, 00000101,30
1074.0, 00000101,30
1074.0, 00000101,30
1075.0, 00000101,30
1076.0, 00000101,30
1077.0, 00000101,30
1078.0, 00000101,30
1078.0, 00000101,30
1083.0, 00000101,30
1084.0, 00000101,30
1085.0, 00000101,30
1085.0, 00000101,30
1086.0, 00000101,30
1086.0, 00000101,30
1087.0, 00000101,30
1087.0, 00000101,30
1088.0, 00000101,30
1088.0, 00000101,30
1091.0, 00000101,31
1094.0, 00000101,31
1095.0, 00000101,31
1097.0, 00000101,31
1097.0, 00000101,31
1098.0, 00000101,31
1099.0, 00000101,31
